fecha,titulo,is_fake,descripcion,sector
30/01/2014,Un hombre paraplégico se roba un auto en un concesionario de EE.UU.,0,"Un hombre paraplégico robó un auto en un concesionario de ventas de autos en Florida, luego que como cliente, se sentara a probar el vehículo: cerró las ventanas, encendió el motor y escapó acelerando con un bastón, informó la policía este jueves.",florida
23/01/2014,En Ibarra asaltan una joyería y se sustraen USD 20 000,0,"Una joyería situada en el centro de Ibarra, en el norte de Ecuador, fue asaltada hoy, 23 de enero de 2014, por dos hombres que se sustrajeron alhajas de oro avaluadas en USD 20 000.",ecuador
14/01/2014,"Quito, ¡ciudad para vivir!",0,"Acabo de estar en Quito, el vehículo que manejaba lo estacioné por cinco minutos a las 10:00 del 28 de diciembre, av. Amazonas e Iñaquito, la ciudad semidesierta pero aparentemente los ladrones no se van de vacaciones ni a la playa.",quito
14/01/2014,Así desaparece un mito,0,"Aquel hombre arriesgado sorprendió al mundo con el mayor robo de tren de la historia de Inglaterra, el 8 de agosto de 1963. Se llamaba Ronald Biggs y falleció en los últimos días de diciembre pasado, cincuenta años después de protagonizar el robo del siglo.",inglaterra
06/01/2014,"Seis delitos se redujeron en el 2013, según el Ministro del Interior",0,"El robo a motocicletas es el único delito, de los siete de mayor connotación social, que se incrementó en el país durante el 2013. El resto (homicidios, robo a casas, a personas, a locales comerciales, en carreteras y de vehículos) registró una disminución. Así lo indicó este lunes 6 de enero del 2013, el ministro del Interior, José Serrano, en una rueda de prensa. Junto con los generales de la cúpula de la Policía, el Ministro informó que una de las bajas más significativas de la inseguridad fue la tasa de homicidios. ""La más baja en los últimos nueve años"", dijo el funcionario. Entre enero y diciembre del año pasado, en el país se reportaron 10,8 homicidios por cada 100 000 habitantes. La detención de bandas organizadas, la lucha contra el microtráfico, la reducción de la tasa de homicidos y la captura de las personas incluidas en el plan de los Más Buscados fueron las prioridades del año pasado. En ese periodo, la Policía desarticuló 768 bandas, arrestó a 189 más buscados y decomisó",
04/11/2013,Roban en casa del jugador argentino Saviola,0,"Unos ladrones entraron en casa del jugador argentino del Olympiacos griego Javier Saviola y se apropiaron de dinero y joyas, informó hoy un portavoz de la Policía helena.",
28/12/2012,El arte en el 2012: récords y robos,0,"El 2012 volvió a dejar claro que en el mundo del arte no hay crisis: USD 78 millones se pagaron por un cuadro de Mark Rothko, 45 por uno de Roy Lichtenstein, 37 por una obra de Joan Miró, 42 por un bodegón de Picasso y 34 por un abstracto de Gerhard Richter. Pero el auténtico hit del año lo marcó la subasta en Nueva York de uno de los cuatro originales de El Grito, del noruego Edvard Munch, que según medios estadounidenses compró el millonario estadounidense Leon Black por casi USD 120 millones, en mayo.",nueva york
14/12/2012,Consejos para evitar ser víctimas de los robos,0,"Evite caminar por las calles con prendas lujosas y joyas. Desconocidos pueden interferir su trayecto y robarle. Si usted sale a la calle con objetos tecnológicos como celulares y reproductores de música es recomendable guardarlos en bolsillos interiores (ocultos) del pantalón. Es aconsejable ir precavido por la calle. Si usted observa movimientos extraños (tumultos, peleas y personas sospechosas) aléjese hacia sitios seguros como Unidades de Policía Comunitarias (UPC), centros comerciales, universidades, entre otros. Procure ir acompañado de amigos y familiares en su recorrido. Recuerde que cuando una persona va en grupo disminuye la posibilidad de robo. Es importante conocer los barrios y calles de la ciudad para evitar caminar por sectores peligrosos que pongan en riesgo su seguridad. Es aconsejable no pasar por las mismas calles, alterne su recorrido por distintas vías, evite la rutina. De esta forma impedirá un posible robo.",
09/12/2012,Veinte denuncias de robos se cometieron este fin de semana en Guayaquil,0,"Unas veinte denuncias de robo se presentaron en la Fiscalía adjunta a la Policía Judicial en Guayaquil, durante este fin de semana.",guayaquil
07/12/2012,Recomendaciones para evitar robos de casas,0,"Carlos Aguirre, comandante de la Policía Metropolitana de Quito da algunos consejos para evitar el robo domiciliario:Antes de salir de casa es recomendable avisar a la Unidad de Policía Comunitaria (UPC), más cercana, para que los uniformados la resguarden.Si su hogar tiene alarmas de seguridad, procure activarlas al momento de salir. Recuerde que estos mecanismos sirven para alertar a los vecinos en caso de un intento de robo.Cuando se vaya de casa, es aconsejable colocar las seguridades necesarias en las puertas y ventanas. Desconocidos pueden ingresar a su vivienda.Si usted sale de casa es recomendable prender la radio, un foco y la televisión. Estos aparatos servirán como una alarma que ahuyente a posibles sospechosos. Al momento de salir de su hogar procure cerrar las persianas de las ventanas. De este modo no se podrá observar sus pertenencias materiales desde los exteriores.En caso de no tener cerramiento su casa es recomendable guardar la ropa de los tendales, pues desconocidos",policía metropolitana de quito
19/11/2012,"El empadronamiento redujo el robo, pero aún se activan celulares",0,En la mano derecha tenía un celular Nokia desarmado y en la otra un pequeño desarmador de metal. El hombre de cabello negro y largo le dijo al cliente que le mostrara el teléfono que se había encontrado en el autobús para “examinarlo”.,
01/11/2012,Las falencias en las operaciones de los blindados no se superan,0,"Patios exclusivos para que los blindados retiren el dinero. Vehículos cuadrones para vigilar a quienes trasladan valores. Nuevos horarios para transitar por los corredores de los centros comerciales con fundas llenas de dólares. Los administradores de estas edificaciones aseguran que han adoptado esas medidas, pero por “extrema seguridad” no revelan cuáles son esos sitios de aparcamiento ni dónde están sus dispositivos de vigilancia, para precautelar la seguridad de sus clientes. Martes. 10:15. Sur de Quito. Un auto con tres guardias equipados con cartucheras y chalecos antibalas llega a un local. En 15 minutos sacan una mochila y se suben al blindado. 10 minutos después arrancan y se van. Frente a ellos caminan mujeres, personas de la tercera edad y otros van en autos. ¿Y los controles? Un hombre que dijo ser jefe de seguridad del lugar aseguró que allí la plata se retira “a primera hora”. Pero antes de las 10:00 dos carros salieron con hombres armados a bordo. Cuatro meses después de",quito
29/10/2012,"Vía hacia el valle, foco de delincuencia",0,"Mario Galindo, de 15 años, no olvida el día cuando regresaba a las 14:00 de su colegio y fue interceptado por un carro verde justo cuando le faltaba 10 metros para ingresar al pasaje que conduce a su casa, ubicada en el Puente Dos de la autopista General Rumiñahui, en el sur oriente. Tres sujetos armados le apuntaron con una pistola, le robaron la mochila y su celular.",
29/10/2012,Los ataques armados en buses dejan dos muertos en tres meses,0,"El sábado por la noche, los esposos Kelly C. y Jaime G. tomaron el bus de la línea 107, para dirigirse a su domicilio, en el suroste de la urbe. Aquella rutina, de cada fin de semana, fue interrumpida por una bala que disparó un hombre.",
12/10/2012,Tres organizaciones delictivas atemorizan al valle de Los Chillos,0,"La puerta de la casa en Capelo (valle de Los Chillos) estaba casi abierta. Detrás, un hombre pedía que no le hicieran preguntas. Estaba asustado. “Perdón que le atienda así, pero nos llaman por teléfono y nos dicen que saben las cosas que aquí tenemos y creemos que pronto vendrá a robarnos”.",
09/10/2012,Medida para frenar los robos de rejillas,0,"El material de las rejillas de sumideros y tapas de pozos del sistema de alcantarillado de la ciudad está siendo cambiado, de hierro fundido a hierro dúctil.",
03/10/2012,El robo a personas sube en La Mariscal,0,"Según cifras del Observatorio Metropolitano de Seguridad Ciudadana (Omsc), hasta agosto de este año las denuncias por robo a personas en el sector de La Mariscal, un sector céntrico de Quito, aumentaron en un 57,19% en comparación con igual periodo del año anterior. Por este delito, en los primeros ocho meses del 2011 se presentaron 855 quejas en la Fiscalía. En igual periodo el 2012 fueron 1 344. En ese mismo tiempo del 2010 hubo 458 casos y en el 2009 sumaron 364. Según las cifras del Omsc, la supuesta causa de los dos homicidios registrados el año pasado en ese sector fue la venganza.",observatorio metropolitano de seguridad ciudadana
18/09/2012,El asalto tipo sacapintas sube desde el 2010,0,"Los dos desconocidos fueron trasladados al edificio de la Policía Judicial de Pichincha (norte de Quito), donde los investigan por el asalto registrado al propietario de una gasolinera ubicada en Luluncoto.",pichincha
15/09/2012,Cuatro redes roban en los exteriores del aeropuerto,0,"Necesitaron apenas dos minutos para llevarse la maleta. El pasajero la dejó a la salida de arribo nacional en el aeropuerto Mariscal Sucre. Entró al baño, pero cuando regresó ya no vio el maletín pequeño. Perdió una computadora portátil.",aeropuerto mariscal sucre
14/09/2012,Le robaron la cámara al ‘Toño’ Valencia en el aeropuerto,0,"El seleccionado ecuatoriano y estrella del Manchester United Antonio Valencia denunció este viernes que fue víctima de un robo en el aeropuerto, al salir hacia Inglaterra.",inglaterra
23/08/2012,Detenidos en Madrid ecuatorianos que se descolgaban de azoteas para robar,0,"La policía española desarticuló a la denominada ""banda de la cuerda"", integrada mayoritariamente por ecuatorianos, y que robaba casas en Madrid con sus moradores dentro luego de descolgarse desde las azoteas con material de escalada.",madrid
20/08/2012,20 robos violentos en Guayaquil en dos días,0,"En Fiscalía del Guayas, ubicada en la sede de la Policía Judicial (PJ), ayer predominaron las denuncias de asalto. Los testimonios hablan sobre 20 hechos ocurridos entre el sábado y la madrugada de ayer.",guayas
11/08/2012,En 15 segundos asaltan en semáforos,0,"[[OBJECT]]Solo 15 segundos pueden ser demasiado tiempo si de evitar un asalto se trata. Es el tiempo que permanece en rojo el semáforo instalado en el carril de retorno de la vía Perimetral, en el ingreso a la Cooperativa Polo Sur, a 500 metros del puente que conduce a la Trinitaria, en el sur de Guayaquil.",vía perimetral
10/08/2012,Sospechosos usan armas o bujías en los semáforos,0,"Los semáforos son lugares comunes para el delito. En Guayaquil, uno de los sectores más afectados es la vía Perimetral, en el ingreso a la cooperativa de vivienda Polo Sur.",guayaquil
31/07/2012,"La calle, el lugar más sensible para robos y asaltos",0,"El último informe del Observatorio de Seguridad Ciudadana revela que la calle es el lugar en donde se presentan más robos y asaltos a personas. Según esa información, cinco de las ocho administraciones zonales registran un aumento de este tipo delito, entre el 2010 y el 2011.",
26/07/2012,Siete detenidos por frustrado asalto a bodega de Guayaquil,0,"Siete personas fueron detenidas anoche como sospechosas del intento de asalto a la bodega de un grupo empresarial dedicado a la importación de artículos de tecnología y línea blanca. Los asaltantes arribaron al local aproximadamente a las 22:45. Dos de ellos saltaron la verja que delimita la bodega, ubicada en un complejo en el norte de Guayaquil. Inmediatamente arribó un camión para, según testigos, cargar la mercadería almacenada. Jorge M., uno de los guardianes de la bodega, relató en la Fiscalía que del camión se desembarcaron otros hombres armados. ""Nos amedrentaron y a mi uno de los asaltantes me dio un golpe en la cabeza. Otro carro, de marca Aveo, estaba afuera junto al camión, dando vueltas"", relató el testigo. La Policía acudió al lugar mientras los asaltantes aún se hallaban en la bodega cargando la mercadería. Al sitio acudieron agentes del Grupo de Operaciones Especiales y lograron la detención de los sospechosos. Tres de estos fueron aprehendidos dentro del local, y el re",guayaquil
