,fecha,titulo,descripcion,is_fake,descripcion_stem
1684,19/09/2016,Actriz de ‘Sherlock’ denuncia que su bolso fue robado durante los Emmys,"Amanda Abbington, una de las actrices principales de 'Sherlock: La novia abominable', denunció a través de su cuenta de Twitter que su bolso resultó extraviado después de que la película exclusiva de la cadena de televisión HBO fue nombrada como ganadora de un Emmy.",0,amand abbington actric principal sherlock novi abomin denunci trav s cuent twitt bols result extravi despu s pel cul exclus caden televisi n hbo nombr ganador emmy
1685,19/09/2016,Retienen y asaltan a equipo de fútbol profesional en Venezuela,"El equipo Trujillanos de la primera división del fútbol venezolano fue asaltado por hombres armados que retuvieron por más de dos horas su autobús, denunció el club este lunes, 19 de septiembre del 2016.",0,equip trujillan primer divisi n f tbol venezolan asalt hombr armad retuv m s dos hor autob s denunci club lun septiembr
1686,16/09/2016,Un hombre fue víctima de una nueva modalidad de robo de viviendas,"Todo inició con una llamada telefónica. ""¿Está la licenciada...?"", preguntó un hombre que se identificó como funcionario de la Empresa de Agua Potable. ""Mi esposa no está"", contestó Fernando, sin imaginarse que el hombre que llamaba era miembro de una banda dedicada al robo de casas que opera en Quito.",0,inici llam telef nic est licenci pregunt hombr identific funcionari empres agu potabl espos est contest fern imagin hombr llam miembr band dedic rob cas oper quit
1687,14/09/2016,La Policía detuvo a presuntos sacapintas que robaron USD 50 000 en Quito,"Tres hombres y una mujer, que supuestamente integraban una banda dedicada al robo tipo sacapintas, fueron detenidos la tarde de este miércoles 14 de septiembre del 2016. La Policía los interceptó mientras se movilizaban en un auto blanco, tipo Sedan, a la altura de las avenidas Amazonas y Foch, en el sector de La Mariscal, centro norte de Quito.",0,tres hombr muj supuest integr band dedic rob tip sacapint deten tard rcol septiembr polic intercept mientr moviliz aut blanc tip sed altur aven amazon foch sector mariscal centr nort quit
1688,12/09/2016,Criminalística certifica la autenticidad de los vehículos usados,"Comprar un vehículo usado con la certeza de que su origen es legal, ese es el servicio que ofrece del Departamento de Criminalística de la Policía.",0,compr veh cul usad certez orig legal servici ofrec departament criminal stic polic
1689,08/09/2016,‘Me robaron USD 12 000; el ladrón me esperaba en mi casa’,"“¿Cómo el asaltante supo la dirección de mi casa?”. Es la pregunta que se hace de forma recurrente Edith, una quiteña de mediana edad que fue víctima de un robo tipo ‘sacapintas’.",0,c mo asalt sup direcci n cas pregunt hac form recurrent edith quit median edad v ctim rob tip sacapint
1690,08/09/2016,Joven de 24 años fue detenido por ser el presunto autor de un asalto en Quito,Un hombre fue detenido la mañana de este jueves 8 de septiembre del 2016 por se presunto autor de un asalto y robo a un transeúnte.,0,hombr deten ma ana juev septiembr presunt autor asalt rob trans nte
1691,07/09/2016,Dos personas fueron detenidas por presunto robo de una casa en Cotocollao,"Dos personas fueron detenidas la mañana de este miércoles 7 de septiembre del 2016, en el sector de Cotocollao, en el norte de Quito, por un presunto robo a un domicilio del sector. En horas de la tarde fueron trasladados a la Unidad de Flagrancias junto con los artículos que habrían intentado robar y las herramientas que habrían utilizado para ingresar a la vivienda.",0,dos person deten ma ana rcol septiembr sector cotocolla nort quit presunt rob domicili sector hor tard traslad unid flagranci junt art cul habr an intent rob herramient habr an utiliz ingres viviend
1692,01/09/2016,"Supuesta banda dedicada al robo, drogas y asesinato fue detenida","Tres hombres y tres mujeres fueron arrestados en la madrugada de este 1 de septiembre de 2016, en el operativo denominado Fortaleza 106, a cargo de la Fiscalía y Subdirección de Inteligencia de Delitos contra la Propiedad (Sidpro-BAC).",0,tres hombr tres mujer arrest madrug septiembr oper denomin fortalez carg fiscal subdirecci n inteligent delit propied sidpr bac
1693,01/09/2016,Hombres armados intentaron robar USD 51 000 en el norte de Quito,"El escenario fue el subsuelo de un edificio ubicado en la av. De los Shyris y Suecia, en el norte de Quito. Tres personas que habían retirado USD 51 000 en efectivo, de un banco cercano, parquearon su vehículo en el estacionamiento subterráneo. Eran las 14:15 de ayer, miércoles 31 de agosto del 2016, y los tres hombres, dos empresarios y su conductor, aguardaban el ascensor.",0,escenari subsuel edifici ubic av shyris sueci nort quit tres person hab an retir usd efect banc cercan parqu veh cul estacion subterr neo ayer rcol agost tres hombr dos empresari conductor aguard ascensor
1694,31/08/2016,Campesinos retuvieron a ocho personas acusadas de robar en Píllaro y Ambato,"Campesinos y dirigentes de las comunidades de los cantones de Píllaro y de Ambato, en Tungurahua privaron de la libertad a ocho personas.",0,campesin dirigent comun canton p llar ambat tungurahu priv libert ocho person
1695,19/08/2016,La Policía frustró el robo a una farmacia en Quito,"Cuatro hombres fueron arrestados a las 22:30 del jueves 18 de agosto del 2016, minutos después de que intentaran supuestamente asaltar una farmacia, ubicada en la Av. República y Diego de Almagro, en el norte de Quito.",0,cuatr hombr arrest juev agost minut despu s intent supuest asalt farmaci ubic av rep blic dieg almagr nort quit
1696,18/08/2016,Roban la bicicleta de Carlos Vives,"Como si fuera una premonición musical, a Carlos Vives los ladrones se le llevaron este jueves 18 de agosto de 2016 su bicicleta en una zona residencial del norte de Bogotá, y le pidió perdón a Shakira, con quien interpreta esta canción, por no poder llevarla en ella.",0,si premonici n musical carl viv ladron llev juev agost biciclet zon residencial nort bogot pidi perd n shakir interpret canci n pod llev
1697,18/08/2016,Un vehículo fue recuperado en un operativo en el sur de Quito,"Un automóvil Chevrolet tipo sedan de color negro que fuera reportado como robado, fue recuperado tras un operativo que se llevó a cabo la mañana de este jueves 18 de agosto del 2016 en el sur de Quito. El conductor y el vehículo fueron llevados a la Unidad de Flagrancias para llevar a cabo la respectiva audiencia.",0,autom vil chevrolet tip sed color negr report rob recuper tras oper llev cab ma ana juev agost sur quit conductor veh cul llev unid flagranci llev cab respect audienci
1698,16/08/2016,Banda dedicada al robo tipo ‘bujiazo’ fue detenida,"Tres personas fueron detenidas tras una persecución policial, la noche del lunes 15 de agosto del 2016.",0,tres person deten tras persecuci n policial noch lun agost
1699,11/08/2016,El asalto a la panadería de la Atahualpa fue por USD 30,"La panadería que fue asaltada ayer, 10 de agosto de 2016, en la ciudadela Atahualpa, en el sur de Quito, hoy atendió normalmente a su clientela. El dueño del negocio permanece en el Hospital del Sur bajo observación médica, según su esposa.",0,panad asalt ayer agost ciudadel atahualp sur quit hoy atendi normal clientel due negoci permanec hospital sur baj observaci n m dic seg n espos
1700,10/08/2016,"Tres hombres asaltaron una panadería en la Atahualpa, en el sur de Quito","A las 06:00 de la mañana de hoy, 10 de agosto de 2016, en el sector de la Atahualpa, en el sur de Quito, una panadería fue asaltada por tres presuntos delincuentes. El hecho se dio mientras los dueños del negocio se disponían a iniciar la jornada de trabajo.",0,ma ana hoy agost sector atahualp sur quit panad asalt tres presunt delincuent hech dio mientr due negoci dispon an inici jorn trabaj
1701,09/08/2016,Anciana seduce hombres de su edad para drogarlos y luego robarles,"Una polaca de 80 años acusada de haber drogado y luego robado a hombres de su edad contactados a través de pequeños anuncios fue detenida, informó este martes 9 de agosto de 2016 el tribunal regional de Brzesko.",0,polac acus hab drog lueg rob hombr edad contact trav s pequ anunci deten inform mart agost tribunal regional brzesk
1702,08/08/2016,Más de 100 policías buscan a hombre que apuñaló a mujer,"Unos 100 policías buscaban el 8 de agosto en Alemania a un hombre que apuñaló en la ciudad de Magdeburgo a una mujer de 64 años en la calle y atacó a varias personas más, informó la policía.",0,polic as busc agost alemani hombr apu ciud magdeburg muj call atac vari person m s inform polic
1703,05/08/2016,El robo de los vehículos provoca millonarias pérdidas económicas,"Vitara del 96. Motor por reparar. Carrocería con golpes y el embrague defectuoso. ¿Alguien se interesaría en robar un carro con esas características? La pregunta la lanza Francisco, el dueño de ese auto.",0,vit motor repar carroc golp embrag defectu algui interes rob carr caract stic pregunt lanz francisc due aut
1704,05/08/2016,Roban de museo espada de héroe de Independencia avaluada en USD 1 millón,"Una espada avaluada en cerca de USD un millón que pertenecía a Manuel Bulnes, expresidente y héroe de la independencia de Chile, fue robada del museo Histórico Nacional en Santiago, informó la Dirección del museo.",0,espad avalu cerc usd mill n pertenec manuel buln expresident h roe independent chil rob muse hist ric nacional santiag inform direcci n muse
1705,04/08/2016,Notaría fue asaltada en Santo Domingo de los Tsáchilas,"El sospechoso ingresó con un casco de motocicleta colocado en su cabeza y pronto preguntó a las secretarias por el titular de la Notaría. Decía que tenía urgencia de hablar con el funcionario y miraba a todos lados tratando de identificar la oficina del servidor público. No tardó tanto y al conseguir los resultados de su fugaz verificación se dirigió al lugar en donde estaba el notario. Abrió la puerta de su despacho y enseguida sacó un arma de fuego. Lo apuntó a su humanidad y las palabras que se escucharon en la Notaría Primera del cantón Santo Domingo, en el occidente del Ecuador, fueron “¡entrégueme el dinero!”.",0,sospech ingres casc motociclet coloc cabez pront pregunt secretari titul not dec ten urgenci habl funcionari mir lad trat identific oficin servidor p blic tard consegu result fugaz verificaci n dirigi lug notari abri puert despach ensegu sac arma fueg apunt human palabr escuch not primer cant n sant doming occident ecuador entr guem diner
1706,03/08/2016,La Policía detuvo a una supuesta banda que robaba vehículos en Los Chillos,"Policías del circuito Conocoto, al sureste de Quito, ejecutaron un operativo para detener a tres personas, que supuestamente, se dedicaban a robar automóviles en el valle de Los Chillos.",0,polic as circuit conocot surest quit ejecut oper deten tres person supuest dedic rob autom vil vall chill
1707,03/08/2016,Detienen a sospechoso de robar la casa un funcionario de la Embajada de EE.UU.,"Equipos de élite de la Policía y Criminalística allanaron la casa de Luis Eduardo B., en el norte de Quito, luego de que un funcionario de la Embajada de los Estados Unidos presentara una denuncia por el robo de su domicilio, el sábado 30 de julio del 2016.",0,equip lit polic criminal stic allan cas luis eduard b nort quit lueg funcionari embaj unid present denunci rob domicili s bad juli
1708,03/08/2016,"Piratas informáticos roban bitcoins valoradas en USD 65,8 millones","La firma hongkonesa de gestión de monedas virtuales Bitfinex, una de las mayores empresas del mundo en ese sector, reconoció que un fallo de seguridad en sus plataformas ha permitido el robo de 119 756 monedas bitcoin, valoradas en USD 65,8 millones.",0,firm hongkones gesti n moned virtual bitfinex mayor empres mund sector reconoci fall segur plataform permit rob moned bitcoin valor usd millon
